GO_acc	term_type	Term	queryitem	querytotal	bgitem	bgtotal	pvalue	FDR	entries
GO:0006399	P	tRNA metabolic process	5	1056	141	37767	0.37	1	// AT2G47300 // AT1G17960 // AT1G52160 // AT3G44740 // AT3G45590 
GO:0044085	P	cellular component biogenesis	22	1056	571	37767	0.09	1	// AT5G56950 // AT1G06720 // AT3G21540 // AT3G13782 // AT2G44860 // AT1G74560 // AT3G04920 // AT3G22690 // AT2G28720 // AT5G20600 // AT1G30455 // AT4G26600 // AT1G55850 // AT2G40360 // AT3G27360 // AT5G08180 // AT4G15770 // AT5G13830 // AT4G04940 // AT1G65470 // AT1G67120 // AT1G22700 
GO:0006790	P	sulfur metabolic process	10	1056	220	37767	0.099	1	// AT1G62380 // AT5G57220 // AT1G05010 // AT2G30770 // AT3G22460 // AT1G18570 // AT1G67810 // AT3G14990 // AT4G21990 // AT3G26830 
GO:0006396	P	RNA processing	14	1056	453	37767	0.39	1	// AT2G40360 // AT5G46920 // AT3G45590 // AT4G17610 // AT4G04940 // AT3G43920 // AT3G46210 // AT3G48830 // AT5G20600 // AT2G47300 // AT3G21540 // AT4G26600 // AT1G52160 // AT5G13830 
GO:0006412	P	translation	17	1056	1445	37767	1	1	// AT5G39785 // AT1G23410 // AT5G27770 // AT5G43700 // AT1G80750 // AT4G10450 // AT3G44740 // AT4G30800 // AT5G15760 // AT1G14205 // AT5G39850 // AT4G11120 // AT1G30455 // AT1G17960 // AT2G07734 // AT2G44860 // AT3G04920 
GO:0048523	P	negative regulation of cellular process	6	1056	234	37767	0.64	1	// AT4G33495 // AT5G03730 // AT1G19050 // AT3G15150 // AT3G23150 // AT5G47130 
GO:0005529	F	sugar binding	13	1056	70	37767	3.8e-07	0.00025	// AT1G61360 // AT4G21390 // AT1G61370 // AT1G11300 // AT1G61490 // AT4G27300 // AT3G16530 // AT1G61400 // AT3G15356 // AT3G09190 // AT1G61420 // AT1G67520 // AT5G18470 
GO:0032559	F	adenyl ribonucleotide binding	70	1056	1384	37767	3.5e-06	0.00052	// AT1G58400 // AT5G60990 // AT1G51380 // AT1G74360 // AT5G46330 // AT1G58410 // AT3G22750 // AT1G66090 // AT1G67000 // AT1G21650 // AT4G39270 // AT3G09010 // AT1G10620 // AT1G61360 // AT3G47090 // AT4G02460 // AT1G43910 // AT5G45780 // AT3G49790 // AT2G37690 // AT1G56140 // AT1G09970 // AT5G26860 // AT5G50330 // AT4G12060 // AT1G11300 // AT1G61400 // AT3G28540 // AT1G33390 // AT1G59171 // AT1G21245 // AT4G11170 // AT2G40700 // AT1G67520 // AT5G40910 // AT1G61490 // AT3G04220 // AT4G36580 // AT4G13750 // AT4G15233 // AT4G04180 // AT3G28580 // AT5G55200 // AT5G16930 // AT3G44740 // AT4G15236 // AT3G09720 // AT5G55560 // AT2G19490 // AT5G39840 // AT5G46080 // AT1G58602 // AT1G03740 // AT5G57450 // AT5G04895 // AT5G52882 // AT3G47570 // AT1G18390 // AT1G61370 // AT1G67120 // AT5G43740 // AT5G65900 // AT4G27300 // AT4G28490 // AT4G20270 // AT5G07620 // AT1G61420 // AT1G59990 // AT5G60730 // AT1G17960 
GO:0003899	F	DNA-directed RNA polymerase activity	12	1056	71	37767	2.5e-06	0.00052	// AT1G75670 // AT5G15700 // AT5G60040 // AT4G14660 // AT1G60850 // AT3G13940 // AT1G68990 // AT5G23710 // AT1G29940 // AT2G29540 // AT3G57660 // AT5G41880 
GO:0001883	F	purine nucleoside binding	72	1056	1465	37767	6.4e-06	0.00052	// AT1G58400 // AT5G60990 // AT1G51380 // AT1G74360 // AT5G46330 // AT1G58410 // AT3G22750 // AT1G66090 // AT1G67000 // AT1G21650 // AT4G39270 // AT3G09010 // AT1G10620 // AT1G61360 // AT3G47090 // AT4G02460 // AT1G26380 // AT5G45780 // AT3G49790 // AT2G37690 // AT1G56140 // AT1G43910 // AT1G09970 // AT5G26860 // AT5G50330 // AT4G12060 // AT1G11300 // AT1G61400 // AT3G28540 // AT1G33390 // AT1G59171 // AT1G21245 // AT4G11170 // AT2G40700 // AT1G67520 // AT5G40910 // AT1G61490 // AT3G04220 // AT4G36580 // AT4G13750 // AT4G15233 // AT4G04180 // AT3G28580 // AT5G55200 // AT5G16930 // AT3G44740 // AT4G15236 // AT3G09720 // AT5G55560 // AT2G19490 // AT5G39840 // AT5G46080 // AT1G58602 // AT1G03740 // AT5G57450 // AT5G04895 // AT5G52882 // AT3G47570 // AT1G18390 // AT1G26420 // AT1G61370 // AT1G67120 // AT5G43740 // AT5G65900 // AT4G27300 // AT4G28490 // AT4G20270 // AT5G07620 // AT1G61420 // AT1G59990 // AT5G60730 // AT1G17960 
GO:0001882	F	nucleoside binding	72	1056	1465	37767	6.4e-06	0.00052	// AT1G58400 // AT5G60990 // AT1G51380 // AT1G74360 // AT5G46330 // AT1G58410 // AT3G22750 // AT1G66090 // AT1G67000 // AT1G21650 // AT4G39270 // AT3G09010 // AT1G10620 // AT1G61360 // AT3G47090 // AT4G02460 // AT1G26380 // AT5G45780 // AT3G49790 // AT2G37690 // AT1G56140 // AT1G43910 // AT1G09970 // AT5G26860 // AT5G50330 // AT4G12060 // AT1G11300 // AT1G61400 // AT3G28540 // AT1G33390 // AT1G59171 // AT1G21245 // AT4G11170 // AT2G40700 // AT1G67520 // AT5G40910 // AT1G61490 // AT3G04220 // AT4G36580 // AT4G13750 // AT4G15233 // AT4G04180 // AT3G28580 // AT5G55200 // AT5G16930 // AT3G44740 // AT4G15236 // AT3G09720 // AT5G55560 // AT2G19490 // AT5G39840 // AT5G46080 // AT1G58602 // AT1G03740 // AT5G57450 // AT5G04895 // AT5G52882 // AT3G47570 // AT1G18390 // AT1G26420 // AT1G61370 // AT1G67120 // AT5G43740 // AT5G65900 // AT4G27300 // AT4G28490 // AT4G20270 // AT5G07620 // AT1G61420 // AT1G59990 // AT5G60730 // AT1G17960 
GO:0034062	F	RNA polymerase activity	12	1056	77	37767	5.3e-06	0.00052	// AT1G75670 // AT5G15700 // AT5G60040 // AT4G14660 // AT1G60850 // AT3G13940 // AT1G68990 // AT5G23710 // AT1G29940 // AT2G29540 // AT3G57660 // AT5G41880 
GO:0005524	F	ATP binding	70	1056	1377	37767	2.9e-06	0.00052	// AT1G58400 // AT5G60990 // AT1G51380 // AT1G74360 // AT5G46330 // AT1G58410 // AT3G22750 // AT1G66090 // AT1G67000 // AT1G21650 // AT4G39270 // AT3G09010 // AT1G10620 // AT1G61360 // AT3G47090 // AT4G02460 // AT1G43910 // AT5G45780 // AT3G49790 // AT2G37690 // AT1G56140 // AT1G09970 // AT5G26860 // AT5G50330 // AT4G12060 // AT1G11300 // AT1G61400 // AT3G28540 // AT1G33390 // AT1G59171 // AT1G21245 // AT4G11170 // AT2G40700 // AT1G67520 // AT5G40910 // AT1G61490 // AT3G04220 // AT4G36580 // AT4G13750 // AT4G15233 // AT4G04180 // AT3G28580 // AT5G55200 // AT5G16930 // AT3G44740 // AT4G15236 // AT3G09720 // AT5G55560 // AT2G19490 // AT5G39840 // AT5G46080 // AT1G58602 // AT1G03740 // AT5G57450 // AT5G04895 // AT5G52882 // AT3G47570 // AT1G18390 // AT1G61370 // AT1G67120 // AT5G43740 // AT5G65900 // AT4G27300 // AT4G28490 // AT4G20270 // AT5G07620 // AT1G61420 // AT1G59990 // AT5G60730 // AT1G17960 
GO:0030554	F	adenyl nucleotide binding	72	1056	1465	37767	6.4e-06	0.00052	// AT1G58400 // AT5G60990 // AT1G51380 // AT1G74360 // AT5G46330 // AT1G58410 // AT3G22750 // AT1G66090 // AT1G67000 // AT1G21650 // AT4G39270 // AT3G09010 // AT1G10620 // AT1G61360 // AT3G47090 // AT4G02460 // AT1G26380 // AT5G45780 // AT3G49790 // AT2G37690 // AT1G56140 // AT1G43910 // AT1G09970 // AT5G26860 // AT5G50330 // AT4G12060 // AT1G11300 // AT1G61400 // AT3G28540 // AT1G33390 // AT1G59171 // AT1G21245 // AT4G11170 // AT2G40700 // AT1G67520 // AT5G40910 // AT1G61490 // AT3G04220 // AT4G36580 // AT4G13750 // AT4G15233 // AT4G04180 // AT3G28580 // AT5G55200 // AT5G16930 // AT3G44740 // AT4G15236 // AT3G09720 // AT5G55560 // AT2G19490 // AT5G39840 // AT5G46080 // AT1G58602 // AT1G03740 // AT5G57450 // AT5G04895 // AT5G52882 // AT3G47570 // AT1G18390 // AT1G26420 // AT1G61370 // AT1G67120 // AT5G43740 // AT5G65900 // AT4G27300 // AT4G28490 // AT4G20270 // AT5G07620 // AT1G61420 // AT1G59990 // AT5G60730 // AT1G17960 
GO:0030246	F	carbohydrate binding	17	1056	162	37767	8.9e-06	0.00064	// AT1G61360 // AT4G21390 // AT1G61370 // AT1G11300 // AT1G61490 // AT4G27300 // AT3G16530 // AT1G61400 // AT3G15356 // AT4G29050 // AT1G61380 // AT1G61420 // AT1G67520 // AT5G18470 // AT3G04720 // AT1G63090 // AT3G09190 
GO:0004221	F	ubiquitin thiolesterase activity	9	1056	47	37767	1.9e-05	0.0012	// AT1G65110 // AT5G45790 // AT1G52450 // AT1G71850 // AT1G52430 // AT1G65120 // AT2G27630 // AT5G61940 // AT1G79120 
GO:0016790	F	thiolester hydrolase activity	12	1056	90	37767	2.2e-05	0.0013	// AT1G65110 // AT5G45790 // AT1G52450 // AT4G31810 // AT4G17483 // AT1G48320 // AT1G71850 // AT1G52430 // AT1G65120 // AT2G27630 // AT5G61940 // AT1G79120 
GO:0022804	F	active transmembrane transporter activity	37	1056	664	37767	0.00012	0.0064	// AT3G63380 // AT3G56200 // AT5G61520 // AT5G45380 // AT2G47000 // AT4G21120 // AT2G16650 // AT3G23550 // AT1G08930 // AT1G02520 // AT5G27395 // AT1G76530 // AT3G27070 // AT1G61570 // AT5G17860 // AT1G18320 // AT3G62150 // AT1G76520 // AT5G13740 // AT2G04070 // AT1G15520 // AT4G35180 // AT2G34960 // AT5G26340 // AT3G45650 // AT1G13210 // AT1G71090 // AT5G50810 // AT1G02530 // AT5G40780 // AT5G60430 // AT3G54830 // AT1G51340 // AT5G65687 // AT2G36380 // AT3G05160 // AT1G27390 
GO:0016772	F	transferase activity, transferring phosphorus-containing groups	81	1056	1887	37767	0.00015	0.0077	// AT1G17250 // AT1G66980 // AT3G59700 // AT3G47090 // AT5G15700 // AT1G74360 // AT1G60850 // AT2G29540 // AT5G65600 // AT5G46330 // AT3G09780 // AT4G13920 // AT1G09970 // AT1G68990 // AT5G03730 // AT3G09010 // AT1G10620 // AT1G61360 // AT3G13380 // AT3G57660 // AT5G45780 // AT1G03740 // AT1G61400 // AT3G23150 // AT1G56140 // AT4G21390 // AT1G51890 // AT4G04490 // AT5G50330 // AT4G14660 // AT1G11300 // AT1G55610 // AT1G21245 // AT4G39270 // AT1G59171 // AT1G51790 // AT5G23710 // AT1G29940 // AT5G67080 // AT1G61380 // AT4G21230 // AT1G67520 // AT5G65240 // AT3G46930 // AT5G46920 // AT1G47890 // AT2G41880 // AT4G11460 // AT5G60040 // AT5G25910 // AT1G61490 // AT4G36450 // AT1G79680 // AT4G18250 // AT3G22750 // AT5G46080 // AT3G48830 // AT5G10520 // AT1G67000 // AT3G47570 // AT5G51830 // AT5G41880 // AT1G53430 // AT1G75670 // AT5G59680 // AT5G53450 // AT1G61370 // AT3G45860 // AT4G27300 // AT4G28490 // AT3G13940 // AT4G20270 // AT5G07620 // AT5G55560 // AT4G29050 // AT1G10940 // AT1G18350 // AT3G56960 // AT1G61420 // AT2G17290 // AT1G18390 
GO:0016887	F	ATPase activity	29	1056	482	37767	0.00019	0.0088	// AT4G14790 // AT3G63380 // AT5G60990 // AT1G51380 // AT2G47000 // AT1G02520 // AT1G43910 // AT2G40700 // AT5G26860 // AT3G28540 // AT1G33390 // AT3G62150 // AT1G13210 // AT1G15520 // AT4G15236 // AT4G36580 // AT4G15233 // AT4G04180 // AT3G28580 // AT5G04895 // AT5G16930 // AT3G09720 // AT2G19490 // AT5G39840 // AT1G02530 // AT5G65900 // AT1G59990 // AT2G36380 // AT1G67120 
GO:0032555	F	purine ribonucleotide binding	71	1056	1631	37767	0.00027	0.011	// AT1G58400 // AT5G60990 // AT1G51380 // AT1G74360 // AT5G46330 // AT1G58410 // AT3G22750 // AT1G66090 // AT1G67000 // AT1G21650 // AT4G39270 // AT3G09010 // AT1G10620 // AT1G61360 // AT3G47090 // AT4G02460 // AT1G43910 // AT5G45780 // AT3G49790 // AT2G37690 // AT1G56140 // AT1G09970 // AT5G26860 // AT5G50330 // AT4G12060 // AT1G11300 // AT1G61400 // AT3G28540 // AT1G33390 // AT1G59171 // AT1G21245 // AT4G11170 // AT2G40700 // AT1G67520 // AT5G40910 // AT1G61490 // AT3G04220 // AT4G36580 // AT4G13750 // AT5G54840 // AT4G04180 // AT3G28580 // AT5G55200 // AT5G16930 // AT3G44740 // AT4G15236 // AT3G09720 // AT5G55560 // AT2G19490 // AT5G39840 // AT5G46080 // AT1G58602 // AT1G03740 // AT5G57450 // AT5G04895 // AT5G52882 // AT4G15233 // AT3G47570 // AT1G18390 // AT1G61370 // AT1G67120 // AT5G43740 // AT5G65900 // AT4G27300 // AT4G28490 // AT4G20270 // AT5G07620 // AT1G61420 // AT1G59990 // AT5G60730 // AT1G17960 
GO:0032553	F	ribonucleotide binding	71	1056	1631	37767	0.00027	0.011	// AT1G58400 // AT5G60990 // AT1G51380 // AT1G74360 // AT5G46330 // AT1G58410 // AT3G22750 // AT1G66090 // AT1G67000 // AT1G21650 // AT4G39270 // AT3G09010 // AT1G10620 // AT1G61360 // AT3G47090 // AT4G02460 // AT1G43910 // AT5G45780 // AT3G49790 // AT2G37690 // AT1G56140 // AT1G09970 // AT5G26860 // AT5G50330 // AT4G12060 // AT1G11300 // AT1G61400 // AT3G28540 // AT1G33390 // AT1G59171 // AT1G21245 // AT4G11170 // AT2G40700 // AT1G67520 // AT5G40910 // AT1G61490 // AT3G04220 // AT4G36580 // AT4G13750 // AT5G54840 // AT4G04180 // AT3G28580 // AT5G55200 // AT5G16930 // AT3G44740 // AT4G15236 // AT3G09720 // AT5G55560 // AT2G19490 // AT5G39840 // AT5G46080 // AT1G58602 // AT1G03740 // AT5G57450 // AT5G04895 // AT5G52882 // AT4G15233 // AT3G47570 // AT1G18390 // AT1G61370 // AT1G67120 // AT5G43740 // AT5G65900 // AT4G27300 // AT4G28490 // AT4G20270 // AT5G07620 // AT1G61420 // AT1G59990 // AT5G60730 // AT1G17960 
GO:0016740	F	transferase activity	127	1056	3321	37767	0.00029	0.011	// AT3G59700 // AT2G13810 // AT1G60850 // AT5G65600 // AT3G13380 // AT3G57660 // AT5G45780 // AT4G14660 // AT1G18500 // AT1G21120 // AT1G29940 // AT1G69520 // AT3G46930 // AT2G41880 // AT5G25910 // AT4G18250 // AT3G21780 // AT3G11340 // AT1G61370 // AT2G03770 // AT2G32430 // AT1G07260 // AT2G14620 // AT3G13940 // AT5G07620 // AT5G39050 // AT1G66980 // AT3G47090 // AT3G09780 // AT3G22750 // AT4G27300 // AT4G17610 // AT5G01250 // AT3G09010 // AT1G61360 // AT3G50280 // AT3G59100 // AT1G33030 // AT3G26410 // AT5G50330 // AT1G21100 // AT1G51790 // AT4G21230 // AT5G67080 // AT5G61160 // AT1G47890 // AT2G15480 // AT4G31790 // AT1G61490 // AT3G48830 // AT5G10520 // AT3G47570 // AT1G18390 // AT4G37670 // AT4G21220 // AT1G61400 // AT1G15125 // AT3G56960 // AT4G36450 // AT4G02520 // AT1G02920 // AT5G15700 // AT1G23870 // AT2G15390 // AT1G67000 // AT1G55850 // AT1G10070 // AT3G23150 // AT4G35630 // AT4G21390 // AT2G17290 // AT4G04490 // AT1G55610 // AT1G59171 // AT1G21245 // AT1G61380 // AT5G65240 // AT1G02930 // AT5G53920 // AT5G03730 // AT5G46080 // AT1G03740 // AT2G36770 // AT1G53430 // AT4G26600 // AT1G66700 // AT2G29460 // AT4G28490 // AT4G29050 // AT1G61420 // AT4G01750 // AT3G54150 // AT1G74360 // AT1G17250 // AT5G46330 // AT2G36780 // AT4G13920 // AT1G09970 // AT1G68990 // AT1G10620 // AT3G20330 // AT1G78270 // AT1G56140 // AT1G51890 // AT1G11300 // AT4G34135 // AT4G39270 // AT2G29540 // AT1G67520 // AT5G13830 // AT4G11460 // AT5G60040 // AT1G72330 // AT1G79680 // AT5G55560 // AT5G51830 // AT5G41880 // AT1G75670 // AT5G59680 // AT5G53450 // AT3G45860 // AT4G20270 // AT1G21130 // AT5G23710 // AT1G10940 // AT1G18350 // AT5G46920 
GO:0017076	F	purine nucleotide binding	73	1056	1713	37767	0.00039	0.014	// AT1G58400 // AT5G60990 // AT1G51380 // AT1G74360 // AT5G46330 // AT1G58410 // AT3G22750 // AT1G66090 // AT1G67000 // AT1G21650 // AT4G39270 // AT3G09010 // AT1G10620 // AT1G61360 // AT3G47090 // AT4G02460 // AT1G26380 // AT5G45780 // AT3G49790 // AT2G37690 // AT1G56140 // AT1G43910 // AT1G09970 // AT5G26860 // AT5G50330 // AT4G12060 // AT1G11300 // AT1G61400 // AT3G28540 // AT1G33390 // AT1G59171 // AT1G21245 // AT4G11170 // AT2G40700 // AT1G67520 // AT5G40910 // AT1G61490 // AT3G04220 // AT4G36580 // AT4G13750 // AT5G54840 // AT4G04180 // AT3G28580 // AT5G55200 // AT5G16930 // AT3G44740 // AT4G15236 // AT3G09720 // AT5G55560 // AT2G19490 // AT5G39840 // AT5G46080 // AT1G58602 // AT1G03740 // AT5G57450 // AT5G04895 // AT5G52882 // AT4G15233 // AT3G47570 // AT1G18390 // AT1G26420 // AT1G61370 // AT1G67120 // AT5G43740 // AT5G65900 // AT4G27300 // AT4G28490 // AT4G20270 // AT5G07620 // AT1G61420 // AT1G59990 // AT5G60730 // AT1G17960 
GO:0000166	F	nucleotide binding	88	1056	2267	37767	0.0017	0.057	// AT5G60990 // AT1G51380 // AT4G28490 // AT3G21540 // AT5G45780 // AT5G26860 // AT4G18905 // AT1G33390 // AT1G26380 // AT1G19750 // AT4G36580 // AT5G07620 // AT4G04180 // AT3G28580 // AT5G16930 // AT5G39840 // AT5G57450 // AT5G52882 // AT1G61370 // AT5G65900 // AT4G27300 // AT1G58602 // AT3G47090 // AT3G22750 // AT3G09010 // AT1G61360 // AT2G37690 // AT5G50330 // AT4G12060 // AT4G11170 // AT2G18900 // AT5G14050 // AT4G15236 // AT4G15233 // AT1G61490 // AT3G44740 // AT3G10530 // AT3G48830 // AT3G47570 // AT1G18390 // AT1G26420 // AT5G60730 // AT1G61400 // AT5G11240 // AT1G58400 // AT4G02460 // AT1G01340 // AT1G67000 // AT3G49180 // AT1G21650 // AT1G43910 // AT2G26650 // AT2G40700 // AT1G59171 // AT1G21245 // AT1G58410 // AT4G13750 // AT2G40360 // AT5G55200 // AT5G04895 // AT1G59990 // AT3G09720 // AT5G46080 // AT1G03740 // AT1G09970 // AT5G43740 // AT1G03110 // AT4G04940 // AT1G61420 // AT1G67120 // AT3G49790 // AT1G74360 // AT5G46330 // AT1G66090 // AT1G10620 // AT1G56140 // AT3G04920 // AT1G11300 // AT3G28540 // AT4G39270 // AT1G67520 // AT5G40910 // AT3G04220 // AT5G55560 // AT2G19490 // AT5G54840 // AT4G20270 // AT1G17960 
GO:0016301	F	kinase activity	67	1056	1641	37767	0.0019	0.061	// AT1G66980 // AT3G59700 // AT3G47090 // AT1G74360 // AT1G17250 // AT5G65600 // AT5G46330 // AT3G09780 // AT3G22750 // AT1G09970 // AT5G03730 // AT3G09010 // AT1G10620 // AT1G61360 // AT3G13380 // AT5G45780 // AT1G03740 // AT3G23150 // AT1G56140 // AT4G21390 // AT1G51890 // AT4G04490 // AT5G50330 // AT1G11300 // AT1G55610 // AT1G21245 // AT4G39270 // AT1G59171 // AT1G51790 // AT1G61400 // AT1G61380 // AT4G21230 // AT1G67520 // AT5G65240 // AT3G46930 // AT1G47890 // AT2G41880 // AT4G11460 // AT5G25910 // AT1G61490 // AT4G36450 // AT1G79680 // AT4G18250 // AT4G13920 // AT5G46080 // AT5G10520 // AT1G67000 // AT3G47570 // AT5G51830 // AT1G53430 // AT5G67080 // AT5G59680 // AT5G53450 // AT1G61370 // AT3G45860 // AT4G27300 // AT4G28490 // AT4G20270 // AT5G07620 // AT5G55560 // AT4G29050 // AT1G10940 // AT1G18350 // AT3G56960 // AT1G61420 // AT2G17290 // AT1G18390 
GO:0004518	F	nuclease activity	15	1056	224	37767	0.0025	0.076	// AT1G27890 // AT5G05540 // AT5G26680 // AT5G45150 // AT5G67240 // AT1G13810 // AT3G43920 // AT3G46210 // AT3G52905 // AT2G47300 // AT4G01790 // AT1G01880 // AT1G52160 // AT3G52390 // AT3G45590 
GO:0004713	F	protein tyrosine kinase activity	14	1056	203	37767	0.0026	0.078	// AT1G18390 // AT1G56140 // AT1G74360 // AT1G61370 // AT1G11300 // AT1G61360 // AT3G22750 // AT1G61400 // AT4G39270 // AT5G46080 // AT1G61420 // AT1G67520 // AT1G10620 // AT1G03740 
GO:0016779	F	nucleotidyltransferase activity	14	1056	207	37767	0.0031	0.088	// AT5G46920 // AT1G75670 // AT5G15700 // AT5G60040 // AT4G14660 // AT1G60850 // AT2G29540 // AT3G13940 // AT1G68990 // AT5G23710 // AT1G29940 // AT3G48830 // AT3G57660 // AT5G41880 
GO:0016893	F	endonuclease activity, active with either ribo- or deoxyribonucleic acids and producing 5'-phosphomonoesters	6	1056	49	37767	0.0037	0.1	// AT5G45150 // AT3G43920 // AT2G47300 // AT4G01790 // AT1G52160 // AT3G52390 
GO:0042623	F	ATPase activity, coupled	20	1056	359	37767	0.004	0.1	// AT4G14790 // AT3G63380 // AT2G40700 // AT5G60990 // AT1G51380 // AT5G26860 // AT3G62150 // AT1G13210 // AT5G04895 // AT5G65900 // AT2G47000 // AT1G33390 // AT3G09720 // AT2G19490 // AT5G39840 // AT1G02520 // AT1G59990 // AT2G36380 // AT1G02530 // AT1G15520 
GO:0008026	F	ATP-dependent helicase activity	10	1056	128	37767	0.0046	0.11	// AT4G14790 // AT5G60990 // AT1G51380 // AT5G04895 // AT5G65900 // AT1G33390 // AT3G09720 // AT5G39840 // AT1G59990 // AT2G40700 
GO:0070035	F	purine NTP-dependent helicase activity	10	1056	128	37767	0.0046	0.11	// AT4G14790 // AT5G60990 // AT1G51380 // AT5G04895 // AT5G65900 // AT1G33390 // AT3G09720 // AT5G39840 // AT1G59990 // AT2G40700 
GO:0022884	F	macromolecule transmembrane transporter activity	6	1056	59	37767	0.0084	0.19	// AT3G27070 // AT1G61570 // AT1G18320 // AT5G50810 // AT5G27395 // AT1G27390 
GO:0015450	F	P-P-bond-hydrolysis-driven protein transmembrane transporter activity	6	1056	59	37767	0.0084	0.19	// AT3G27070 // AT1G61570 // AT1G18320 // AT5G50810 // AT5G27395 // AT1G27390 
